TITLE ABRV,YEAR,ISO_ABREV,ISSN,LANGUAGE,CATEGORY,TITLE,QUARTIL,CAT SEARCH
EUR PHYS J-SPEC TOP,2014,Eur. Phys. J.-Spec. Top.,19516355,ENGLISH,"PHYSICS, MULTIDISCIPLINARY",EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,Q2,"PHYSICS, MULTIDISCIPLINARY"
EUR PHYS J-SPEC TOP,2015,Eur. Phys. J.-Spec. Top.,19516355,ENGLISH,"PHYSICS, MULTIDISCIPLINARY",EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,Q2,"PHYSICS, MULTIDISCIPLINARY"
EUR PHYS J-SPEC TOP,2016,Eur. Phys. J.-Spec. Top.,19516355,ENGLISH,"PHYSICS, MULTIDISCIPLINARY",EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,Q2,"PHYSICS, MULTIDISCIPLINARY"
EUR PHYS J-SPEC TOP,2017,Eur. Phys. J.-Spec. Top.,19516355,ENGLISH,"PHYSICS, MULTIDISCIPLINARY",EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,Q2,"PHYSICS, MULTIDISCIPLINARY"
EUR PHYS J-SPEC TOP,2018,Eur. Phys. J.-Spec. Top.,19516355,ENGLISH,"PHYSICS, MULTIDISCIPLINARY",EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,Q2,"PHYSICS, MULTIDISCIPLINARY"
EUR PHYS J-SPEC TOP,2019,Eur. Phys. J.-Spec. Top.,19516355,ENGLISH,"PHYSICS, MULTIDISCIPLINARY",EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,Q3,"PHYSICS, MULTIDISCIPLINARY"
EUR T ELECTR POWER,2009,Eur. Trans. Electr. Power,1430144X,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EUROPEAN TRANSACTIONS ON ELECTRICAL POWER,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EUR T ELECTR POWER,2010,Eur. Trans. Electr. Power,1430144X,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EUROPEAN TRANSACTIONS ON ELECTRICAL POWER,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EUR T ELECTR POWER,2011,Eur. Trans. Electr. Power,1430144X,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EUROPEAN TRANSACTIONS ON ELECTRICAL POWER,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EUR T ELECTR POWER,2012,Eur. Trans. Electr. Power,1430144X,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EUROPEAN TRANSACTIONS ON ELECTRICAL POWER,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EUR T ELECTR POWER,2013,Eur. Trans. Electr. Power,1430144X,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EUROPEAN TRANSACTIONS ON ELECTRICAL POWER,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EUR T ELECTR POWER,2014,Eur. Trans. Electr. Power,1430144X,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EUROPEAN TRANSACTIONS ON ELECTRICAL POWER,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EUR T TELECOMMUN,2009,Eur. Trans. Telecomm.,1124318X,ENGLISH,TELECOMMUNICATIONS,EUROPEAN TRANSACTIONS ON TELECOMMUNICATIONS,Q3,TELECOMMUNICATIONS
EUR T TELECOMMUN,2010,Eur. Trans. Telecomm.,1124318X,ENGLISH,TELECOMMUNICATIONS,EUROPEAN TRANSACTIONS ON TELECOMMUNICATIONS,Q3,TELECOMMUNICATIONS
EUR T TELECOMMUN,2011,Eur. Trans. Telecomm.,1124318X,ENGLISH,TELECOMMUNICATIONS,EUROPEAN TRANSACTIONS ON TELECOMMUNICATIONS,Q4,TELECOMMUNICATIONS
EUR T TELECOMMUN,2012,Eur. Trans. Telecomm.,1124318X,ENGLISH,TELECOMMUNICATIONS,EUROPEAN TRANSACTIONS ON TELECOMMUNICATIONS,Q2,TELECOMMUNICATIONS
EUR T TELECOMMUN,2013,Eur. Trans. Telecomm.,1124318X,ENGLISH,TELECOMMUNICATIONS,EUROPEAN TRANSACTIONS ON TELECOMMUNICATIONS,Q2,TELECOMMUNICATIONS
EURASIP J ADV SIG PR,2009,EURASIP J. Adv. Signal Process.,16876172,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2010,EURASIP J. Adv. Signal Process.,16876172,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q2,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2011,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2012,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2013,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2014,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2015,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2016,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q2,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2017,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2018,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J ADV SIG PR,2019,EURASIP J. Adv. Signal Process.,16876180,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2010,EURASIP J. Audio Speech Music Process.,16874714,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2011,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2012,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2013,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,ACOUSTICS,EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2014,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,ACOUSTICS,EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2015,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2016,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,ACOUSTICS,EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q2,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2017,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q1,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2018,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J AUDIO SPEE,2019,EURASIP J. Audio Speech Music Process.,16874722,ENGLISH,ACOUSTICS,EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2010,EURASIP J. Image Video Process.,16875176,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2011,EURASIP J. Image Video Process.,16875281,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q4,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2012,EURASIP J. Image Video Process.,16875281,ENGLISH,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2013,EURASIP J. Image Video Process.,16875281,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2014,EURASIP J. Image Video Process.,16875281,ENGLISH,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2015,EURASIP J. Image Video Process.,16875281,ENGLISH,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2016,EURASIP J. Image Video Process.,16875281,ENGLISH,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q2,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2017,EURASIP J. Image Video Process.,16875281,ENGLISH,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q2,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2018,EURASIP J. Image Video Process.,16875176,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J IMAGE VIDE,2019,EURASIP J. Image Video Process.,16875176,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,Q3,"ENGINEERING, ELECTRICAL & ELECTRONIC"
EURASIP J WIREL COMM,2009,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2010,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2011,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2012,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,TELECOMMUNICATIONS,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2013,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2014,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2015,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2016,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2017,EURASIP J. Wirel. Commun. Netw.,16871499,ENGLISH,TELECOMMUNICATIONS,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q2,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2018,EURASIP J. Wirel. Commun. Netw.,16871472,English,TELECOMMUNICATIONS,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EURASIP J WIREL COMM,2019,EURASIP J. Wirel. Commun. Netw.,16871472,English,"ENGINEERING, ELECTRICAL & ELECTRONIC",EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,Q3,TELECOMMUNICATIONS
EVOL COMPUT,2009,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2010,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2011,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q2,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2012,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2013,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2014,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2015,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2016,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2017,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2018,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL COMPUT,2019,Evol. Comput.,10636560,ENGLISH,"COMPUTER SCIENCE, THEORY & METHODS",EVOLUTIONARY COMPUTATION,Q1,"COMPUTER SCIENCE, THEORY & METHODS"
EVOL EQU CONTROL THE,2014,Evol. Equ. Control Theory,21632480,ENGLISH,MATHEMATICS,EVOLUTION EQUATIONS AND CONTROL THEORY,Q4,"MATHEMATICS, APPLIED"
EVOL EQU CONTROL THE,2015,Evol. Equ. Control Theory,21632480,ENGLISH,MATHEMATICS,EVOLUTION EQUATIONS AND CONTROL THEORY,Q3,MATHEMATICS
EVOL EQU CONTROL THE,2016,Evol. Equ. Control Theory,21632480,ENGLISH,MATHEMATICS,EVOLUTION EQUATIONS AND CONTROL THEORY,Q2,"MATHEMATICS, APPLIED"
EVOL EQU CONTROL THE,2017,Evol. Equ. Control Theory,21632480,ENGLISH,MATHEMATICS,EVOLUTION EQUATIONS AND CONTROL THEORY,Q1,MATHEMATICS
EVOL EQU CONTROL THE,2018,Evol. Equ. Control Theory,21632480,ENGLISH,MATHEMATICS,EVOLUTION EQUATIONS AND CONTROL THEORY,Q2,"MATHEMATICS, APPLIED"
EVOL EQU CONTROL THE,2019,Evol. Equ. Control Theory,21632480,ENGLISH,MATHEMATICS,EVOLUTION EQUATIONS AND CONTROL THEORY,Q2,"MATHEMATICS, APPLIED"
EXP FLUIDS,2009,Exp. Fluids,07234864,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTS IN FLUIDS,Q1,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2010,Exp. Fluids,07234864,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTS IN FLUIDS,Q1,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2011,Exp. Fluids,07234864,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTS IN FLUIDS,Q1,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2012,Exp. Fluids,07234864,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTS IN FLUIDS,Q1,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2013,Exp. Fluids,07234864,ENGLISH,MECHANICS,EXPERIMENTS IN FLUIDS,Q1,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2014,Exp. Fluids,07234864,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTS IN FLUIDS,Q1,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2015,Exp. Fluids,07234864,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTS IN FLUIDS,Q2,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2016,Exp. Fluids,07234864,ENGLISH,MECHANICS,EXPERIMENTS IN FLUIDS,Q2,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2017,Exp. Fluids,07234864,ENGLISH,MECHANICS,EXPERIMENTS IN FLUIDS,Q2,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2018,Exp. Fluids,07234864,ENGLISH,MECHANICS,EXPERIMENTS IN FLUIDS,Q2,"ENGINEERING, MECHANICAL"
EXP FLUIDS,2019,Exp. Fluids,07234864,ENGLISH,MECHANICS,EXPERIMENTS IN FLUIDS,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2009,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q3,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2010,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q3,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2011,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q3,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2012,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2013,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q4,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2014,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2015,Exp. Heat Transf.,08916152,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2016,Exp. Heat Transf.,08916152,ENGLISH,THERMODYNAMICS,EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2017,Exp. Heat Transf.,08916152,ENGLISH,THERMODYNAMICS,EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2018,Exp. Heat Transf.,08916152,ENGLISH,THERMODYNAMICS,EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP HEAT TRANSFER,2019,Exp. Heat Transf.,08916152,ENGLISH,THERMODYNAMICS,EXPERIMENTAL HEAT TRANSFER,Q2,"ENGINEERING, MECHANICAL"
EXP MATH,2009,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q3,MATHEMATICS
EXP MATH,2010,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q3,MATHEMATICS
EXP MATH,2011,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q2,MATHEMATICS
EXP MATH,2012,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q2,MATHEMATICS
EXP MATH,2013,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q1,MATHEMATICS
EXP MATH,2014,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q4,MATHEMATICS
EXP MATH,2015,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q3,MATHEMATICS
EXP MATH,2016,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q3,MATHEMATICS
EXP MATH,2017,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q2,MATHEMATICS
EXP MATH,2018,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q3,MATHEMATICS
EXP MATH,2019,Exp. Math.,10586458,MULTI-LANGUAGE,MATHEMATICS,EXPERIMENTAL MATHEMATICS,Q3,MATHEMATICS
EXP TECHNIQUES,2009,Exp. Tech.,07328818,ENGLISH,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2010,Exp. Tech.,07328818,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2011,Exp. Tech.,07328818,ENGLISH,MECHANICS,EXPERIMENTAL TECHNIQUES,Q4,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2012,Exp. Tech.,07328818,ENGLISH,MECHANICS,EXPERIMENTAL TECHNIQUES,Q4,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2013,Exp. Tech.,07328818,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2014,Exp. Tech.,07328818,ENGLISH,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2015,Exp. Tech.,07328818,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2016,Exp. Tech.,07328818,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2017,Exp. Tech.,07328818,ENGLISH,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2018,Exp. Tech.,07328818,ENGLISH,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP TECHNIQUES,2019,Exp. Tech.,07328818,ENGLISH,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",EXPERIMENTAL TECHNIQUES,Q3,"ENGINEERING, MECHANICAL"
EXP THERM FLUID SCI,2009,Exp. Therm. Fluid Sci.,08941777,ENGLISH,THERMODYNAMICS,EXPERIMENTAL THERMAL AND FLUID SCIENCE,Q2,"ENGINEERING, MECHANICAL"
EXP THERM FLUID SCI,2010,Exp. Therm. Fluid Sci.,08941777,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL THERMAL AND FLUID SCIENCE,Q1,"ENGINEERING, MECHANICAL"
EXP THERM FLUID SCI,2011,Exp. Therm. Fluid Sci.,08941777,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL THERMAL AND FLUID SCIENCE,Q1,"ENGINEERING, MECHANICAL"
EXP THERM FLUID SCI,2012,Exp. Therm. Fluid Sci.,08941777,ENGLISH,"ENGINEERING, MECHANICAL",EXPERIMENTAL THERMAL AND FLUID SCIENCE,Q1,"ENGINEERING, MECHANICAL"
